epoch,train_pinball,val_pinball,seconds
0,0.13449,0.12581,4.7
1,0.07849,0.12527,4.7
2,0.07635,0.11255,4.7
3,0.07448,0.10816,4.7
4,0.07305,0.12476,4.7
5,0.07129,0.12628,4.7
6,0.07048,0.10991,4.7
7,0.07005,0.10077,4.7
8,0.06903,0.10558,4.7
9,0.06861,0.10789,4.7
10,0.06821,0.11540,4.7
11,0.06815,0.10344,4.7
