epoch,train_pinball,val_pinball,seconds
0,0.15717,0.07894,4.7
1,0.09557,0.08799,4.7
2,0.07797,0.07061,4.7
3,0.07104,0.07416,4.7
4,0.06881,0.06109,4.7
5,0.06604,0.08938,4.7
6,0.06599,0.05725,4.7
7,0.06443,0.06798,4.7
8,0.06383,0.06591,4.7
9,0.06359,0.06019,4.7
10,0.06267,0.05787,4.7
