epoch,train_pinball,val_pinball,seconds
0,0.13511,0.18376,4.6
1,0.07980,0.17501,4.6
2,0.07671,0.16328,4.6
3,0.07418,0.17759,4.6
4,0.07269,0.16246,4.6
5,0.07150,0.15672,4.5
6,0.07096,0.15496,4.6
7,0.06988,0.16658,4.6
8,0.06925,0.15177,4.6
9,0.06848,0.16225,4.6
10,0.06797,0.18289,4.5
11,0.06744,0.15894,4.5
12,0.06709,0.16900,4.5
