epoch,train_pinball,val_pinball,seconds
0,0.17773,0.17632,4.9
1,0.08356,0.17834,5.0
2,0.07905,0.16968,4.9
3,0.07744,0.16295,5.2
4,0.07586,0.17186,5.2
5,0.07558,0.18962,4.9
6,0.07397,0.17058,5.1
7,0.07410,0.18154,5.1
