epoch,train_pinball,val_pinball,seconds
0,0.06349,0.04663,1.3
1,0.06330,0.04636,1.3
2,0.06316,0.04597,1.3
3,0.06306,0.04589,1.3
4,0.06301,0.04645,1.3
5,0.06279,0.04586,1.3
6,0.06280,0.04556,1.5
7,0.06272,0.04637,1.3
8,0.06263,0.04541,1.4
9,0.06247,0.04582,1.3
10,0.06247,0.04602,1.3
11,0.06243,0.04557,1.4
12,0.06233,0.04543,1.3
