epoch,train_pinball,val_pinball,seconds
0,0.27902,0.11238,0.8
1,0.09401,0.06196,0.8
2,0.06746,0.04937,0.8
3,0.06314,0.04613,0.8
4,0.06056,0.04432,0.8
5,0.05871,0.04170,0.8
6,0.05672,0.04105,0.8
7,0.05563,0.04090,0.8
8,0.05442,0.03962,0.8
9,0.05338,0.04063,0.8
10,0.05239,0.03963,0.8
11,0.05241,0.04144,0.8
12,0.05147,0.04210,0.8
