epoch,train_pinball,val_pinball,seconds
0,0.29362,0.13948,0.9
1,0.11930,0.08183,0.9
2,0.08670,0.07284,0.9
3,0.08211,0.06753,0.9
4,0.07999,0.06569,0.9
5,0.07880,0.06505,0.9
6,0.07743,0.06529,0.9
7,0.07656,0.06154,0.9
8,0.07596,0.06288,0.9
9,0.07538,0.06470,0.9
10,0.07494,0.06691,0.9
11,0.07448,0.06507,0.9
