epoch,train_pinball,val_pinball,seconds
0,0.06516,0.06402,0.5
1,0.06322,0.06246,0.5
2,0.06218,0.06150,0.5
3,0.06152,0.06087,0.4
4,0.06125,0.06057,0.4
5,0.06094,0.06043,0.4
6,0.06073,0.06039,0.4
7,0.06057,0.06033,0.4
8,0.06046,0.06045,0.4
9,0.06036,0.06047,0.4
10,0.06019,0.06056,0.4
11,0.06012,0.06058,0.4
