epoch,train_pinball,val_pinball,seconds
0,0.11650,0.07231,11.5
1,0.08009,0.07150,11.3
2,0.07666,0.06952,11.4
3,0.07492,0.06741,11.5
4,0.07313,0.06830,11.3
5,0.07291,0.06546,11.4
6,0.07303,0.06769,11.5
7,0.07219,0.06645,11.4
8,0.07150,0.07095,11.3
9,0.07148,0.06706,11.5
10,0.07137,0.06604,11.8
11,0.07046,0.06658,11.8
12,0.07043,0.07076,11.6
13,0.07048,0.07073,11.8
