epoch,train_pinball,val_pinball,seconds
0,0.03845,0.04113,1.4
1,0.03833,0.04085,1.3
2,0.03826,0.04065,1.3
3,0.03814,0.04051,1.4
4,0.03811,0.04056,1.3
5,0.03802,0.04071,1.3
6,0.03790,0.04051,1.3
7,0.03788,0.04037,1.4
8,0.03780,0.04038,1.3
9,0.03775,0.04038,1.4
10,0.03772,0.04096,1.3
11,0.03760,0.04033,1.3
12,0.03762,0.04044,1.3
13,0.03758,0.04058,1.3
14,0.03758,0.04064,1.4
15,0.03756,0.04077,1.3
