epoch,train_pinball,val_pinball,seconds
0,0.12766,0.07051,4.6
1,0.07410,0.06949,4.5
2,0.07278,0.06803,4.5
3,0.07199,0.06803,4.5
4,0.07130,0.07036,4.5
5,0.07109,0.06627,4.5
6,0.07071,0.06727,4.5
7,0.07021,0.06807,4.5
8,0.06966,0.06761,4.5
9,0.06917,0.06916,4.6
