epoch,train_pinball,val_pinball,seconds
0,0.05218,0.04035,0.5
1,0.05187,0.04016,0.5
2,0.05167,0.04003,0.5
3,0.05172,0.04024,0.5
4,0.05164,0.04060,0.5
5,0.05178,0.04036,0.5
6,0.05165,0.04012,0.5
