epoch,train_pinball,val_pinball,seconds
0,0.34357,0.52365,7.0
1,0.22203,0.38827,6.8
2,0.13348,0.22171,5.6
3,0.09335,0.18873,5.2
4,0.08724,0.18823,5.2
5,0.08454,0.18593,5.4
6,0.08298,0.18358,4.9
7,0.08186,0.18106,5.4
8,0.08103,0.17526,5.1
9,0.08029,0.18296,5.1
10,0.07971,0.17203,4.9
11,0.07934,0.19954,4.9
12,0.07885,0.18380,5.2
13,0.07848,0.17399,5.9
14,0.07807,0.16773,5.6
15,0.07783,0.17718,4.9
16,0.07736,0.18143,4.9
17,0.07716,0.17481,5.2
18,0.07684,0.17643,5.0
