epoch,train_pinball,val_pinball,seconds
0,0.32678,0.20948,0.8
1,0.16164,0.12881,0.8
2,0.11783,0.10637,0.8
3,0.09822,0.08600,0.8
4,0.08985,0.07824,0.8
5,0.08599,0.08062,0.8
6,0.08173,0.07501,0.8
7,0.07999,0.08010,0.8
8,0.07806,0.07973,0.8
9,0.07633,0.08335,0.8
10,0.07447,0.09612,0.8
