epoch,train_pinball,val_pinball,seconds
0,0.23857,0.10326,5.6
1,0.11789,0.08098,5.3
2,0.10357,0.07628,5.5
3,0.08817,0.07021,5.6
4,0.07813,0.06632,5.7
5,0.07470,0.06509,5.8
6,0.07345,0.06379,5.8
7,0.07126,0.06361,5.9
8,0.07047,0.06224,5.9
9,0.06963,0.06416,6.0
10,0.06854,0.06048,6.0
11,0.06791,0.06223,6.0
12,0.06736,0.06220,6.1
13,0.06759,0.06950,6.1
14,0.06719,0.06570,6.2
