epoch,train_pinball,val_pinball,seconds
0,0.09894,0.14004,17.8
1,0.06817,0.12836,17.8
2,0.06702,0.14066,16.9
3,0.06592,0.13208,17.6
4,0.06534,0.13200,16.6
5,0.06533,0.13310,17.8
6,0.06521,0.12908,17.0
7,0.06475,0.13244,18.6
8,0.06454,0.12947,18.0
9,0.06488,0.12934,17.0
