epoch,train_pinball,val_pinball,seconds
0,0.31578,0.15643,0.8
1,0.13755,0.08590,0.8
2,0.09285,0.07551,0.8
3,0.08676,0.06838,0.8
4,0.08497,0.07331,0.8
5,0.08442,0.07159,0.8
6,0.08351,0.06832,0.8
7,0.08118,0.07041,0.8
8,0.08070,0.08121,0.8
9,0.07972,0.07769,0.7
10,0.07859,0.07239,0.7
