epoch,train_pinball,val_pinball,seconds
0,0.26545,0.10665,6.2
1,0.12169,0.08825,6.4
2,0.10339,0.08041,7.1
3,0.08778,0.07136,6.9
4,0.08070,0.06921,6.8
5,0.07911,0.07074,7.0
6,0.07664,0.06739,7.4
7,0.07473,0.06929,8.0
8,0.07327,0.06322,8.6
9,0.07202,0.06375,8.7
10,0.07134,0.06659,8.8
11,0.07035,0.06406,10.5
12,0.07058,0.06514,10.7
