epoch,train_pinball,val_pinball,seconds
0,0.30635,0.23320,0.8
1,0.16397,0.12399,0.8
2,0.11425,0.08877,0.8
3,0.09327,0.07924,0.8
4,0.08624,0.08765,0.8
5,0.08331,0.07623,0.8
6,0.08115,0.07749,0.8
7,0.07881,0.08763,0.8
8,0.07800,0.08045,0.8
9,0.07689,0.08082,0.8
