epoch,train_pinball,val_pinball,seconds
0,0.07337,0.06312,1.3
1,0.07302,0.06334,1.3
2,0.07281,0.06310,1.3
3,0.07267,0.06286,1.3
4,0.07247,0.06283,1.3
5,0.07230,0.06291,1.3
6,0.07219,0.06244,1.3
7,0.07203,0.06250,1.3
8,0.07196,0.06264,1.3
9,0.07185,0.06239,1.3
10,0.07181,0.06212,1.3
11,0.07169,0.06249,1.3
12,0.07163,0.06239,1.3
13,0.07159,0.06201,1.3
14,0.07152,0.06207,1.3
15,0.07147,0.06220,1.3
16,0.07146,0.06216,1.3
17,0.07141,0.06241,1.3
