epoch,train_pinball,val_pinball,seconds
0,0.07919,0.04745,4.7
1,0.04011,0.04507,4.7
2,0.03820,0.04621,4.7
3,0.03704,0.04440,4.7
4,0.03578,0.04293,4.7
5,0.03499,0.04463,4.7
6,0.03410,0.04428,4.7
7,0.03347,0.04305,4.7
8,0.03296,0.04210,4.7
9,0.03255,0.04012,4.7
10,0.03218,0.04065,4.7
11,0.03218,0.03928,4.7
12,0.03215,0.04278,4.7
13,0.03200,0.03972,4.7
14,0.03190,0.04457,4.7
15,0.03179,0.04017,4.7
