epoch,train_pinball,val_pinball,seconds
0,0.31251,0.14227,0.8
1,0.11657,0.07557,0.8
2,0.07149,0.05862,0.8
3,0.06627,0.05521,0.8
4,0.06409,0.05339,0.8
5,0.06276,0.05189,0.8
6,0.06154,0.05116,0.8
7,0.06064,0.05075,0.8
8,0.05939,0.04887,1.0
9,0.05905,0.04767,0.8
10,0.05786,0.05112,0.8
11,0.05854,0.05004,0.8
12,0.05699,0.04918,0.8
13,0.05624,0.04772,0.8
