epoch,train_pinball,val_pinball,seconds
0,0.13336,0.12504,4.7
1,0.08057,0.11810,4.7
2,0.07810,0.11740,4.7
3,0.07594,0.11758,4.7
4,0.07483,0.10369,4.7
5,0.07347,0.11687,4.7
6,0.07192,0.11347,4.7
7,0.07092,0.11061,4.7
8,0.07015,0.11129,4.7
