epoch,train_pinball,val_pinball,seconds
0,0.28633,0.14814,0.8
1,0.11715,0.11528,0.8
2,0.10174,0.11396,0.8
3,0.09746,0.11198,0.8
4,0.09567,0.11223,0.8
5,0.09433,0.11060,0.8
6,0.09326,0.11042,0.8
7,0.09208,0.11137,0.8
8,0.09099,0.11443,0.8
9,0.08980,0.11840,0.8
10,0.08894,0.12473,0.8
