epoch,train_pinball,val_pinball,seconds
0,0.29814,0.13322,0.8
1,0.11217,0.08222,0.8
2,0.09196,0.07518,0.9
3,0.08858,0.07557,0.8
4,0.08704,0.07406,0.8
5,0.08603,0.07470,0.8
6,0.08489,0.07382,0.7
7,0.08355,0.07414,0.8
8,0.08268,0.07257,0.8
9,0.08222,0.07946,0.8
10,0.08099,0.08202,0.8
11,0.07979,0.07813,0.8
12,0.07860,0.07928,0.8
