epoch,train_pinball,val_pinball,seconds
0,0.28859,0.12804,0.8
1,0.11671,0.09014,0.8
2,0.09362,0.07796,0.8
3,0.08880,0.07573,0.8
4,0.08666,0.07821,0.8
5,0.08551,0.07492,0.8
6,0.08391,0.07637,0.8
7,0.08310,0.08137,0.8
8,0.08161,0.08002,0.8
9,0.08022,0.07946,0.8
