epoch,train_pinball,val_pinball,seconds
0,0.19047,0.19047,4.6
1,0.08200,0.18565,4.6
2,0.07878,0.17600,4.6
3,0.07696,0.18035,4.6
4,0.07585,0.17479,4.6
5,0.07517,0.16405,4.6
6,0.07462,0.16930,4.6
7,0.07392,0.17531,4.6
8,0.07329,0.16446,4.6
9,0.07280,0.17762,4.5
