epoch,train_pinball,val_pinball,seconds
0,0.24208,0.18311,4.5
1,0.19378,0.18569,4.5
2,0.18213,0.16568,4.4
3,0.17534,0.17428,4.4
4,0.17427,0.16232,4.4
5,0.17185,0.16030,4.4
6,0.16908,0.15932,4.5
7,0.16948,0.16056,4.4
8,0.16858,0.16254,4.5
9,0.16801,0.15811,4.4
10,0.16661,0.15762,4.4
11,0.16666,0.15514,4.5
12,0.16658,0.15778,4.5
13,0.16589,0.15943,4.5
14,0.16580,0.15677,4.5
15,0.16706,0.15753,4.5
