epoch,train_pinball,val_pinball,seconds
0,0.17263,0.08075,4.6
1,0.10607,0.07577,4.5
2,0.08805,0.07985,4.5
3,0.07578,0.06354,4.5
4,0.07004,0.06005,4.6
5,0.06792,0.07168,4.5
6,0.06799,0.06152,4.5
7,0.06595,0.06332,4.5
8,0.06573,0.06909,4.5
