epoch,train_pinball,val_pinball,seconds
0,0.34165,0.22072,0.8
1,0.24676,0.22254,0.8
2,0.23444,0.22616,0.8
3,0.21453,0.23946,0.8
4,0.20575,0.22254,0.8
