epoch,train_pinball,val_pinball,seconds
0,0.36456,0.23181,0.8
1,0.16983,0.12319,0.8
2,0.11415,0.09615,0.8
3,0.09621,0.08830,0.8
4,0.08936,0.08339,0.8
5,0.08560,0.09099,0.8
6,0.08422,0.08497,0.8
7,0.08324,0.08617,0.8
8,0.08030,0.07401,0.8
9,0.07863,0.07639,0.8
10,0.07805,0.07662,0.8
11,0.07724,0.08368,0.8
12,0.07566,0.07634,0.8
