epoch,train_pinball,val_pinball,seconds
0,0.36151,0.23309,0.8
1,0.15318,0.12983,0.8
2,0.11352,0.09782,0.8
3,0.09837,0.08144,0.8
4,0.09065,0.09195,0.8
5,0.08779,0.07983,0.8
6,0.08549,0.08707,0.8
7,0.08232,0.10474,0.8
8,0.08035,0.08881,0.8
9,0.07788,0.08511,0.9
