epoch,train_pinball,val_pinball,seconds
0,0.29426,0.12738,0.9
1,0.10108,0.07494,0.8
2,0.07088,0.06003,0.8
3,0.06520,0.05791,0.8
4,0.06321,0.05537,0.8
5,0.06141,0.05200,0.8
6,0.06026,0.05077,0.9
7,0.05992,0.05217,0.8
8,0.05894,0.04993,0.8
9,0.05760,0.05024,0.8
10,0.05704,0.04803,0.8
11,0.05644,0.04885,0.8
12,0.05629,0.04872,0.8
13,0.05541,0.04905,0.8
14,0.05473,0.05140,0.8
