epoch,train_pinball,val_pinball,seconds
0,0.25860,0.21254,4.5
1,0.20187,0.19590,4.5
2,0.18509,0.20191,4.5
3,0.17847,0.17943,4.5
4,0.17343,0.18754,4.6
5,0.17071,0.20139,4.6
6,0.17071,0.18575,4.6
7,0.16852,0.18709,4.6
