epoch,train_pinball,val_pinball,seconds
0,0.05179,0.04073,0.6
1,0.05127,0.04049,0.6
2,0.05085,0.03951,0.6
3,0.05081,0.03883,0.7
4,0.05069,0.03989,0.6
5,0.05074,0.03938,0.6
6,0.05054,0.03954,0.6
7,0.05038,0.03933,0.6
