epoch,train_pinball,val_pinball,seconds
0,0.28194,0.16016,0.8
1,0.11292,0.11327,0.8
2,0.10015,0.11011,0.8
3,0.09688,0.11156,0.8
4,0.09513,0.10724,0.8
5,0.09411,0.10940,0.8
6,0.09302,0.10851,0.8
7,0.09231,0.11116,0.8
8,0.09152,0.11310,0.8
