epoch,train_pinball,val_pinball,seconds
0,0.30073,0.13033,0.9
1,0.12465,0.07448,0.8
2,0.07588,0.06272,0.8
3,0.06757,0.05875,0.8
4,0.06470,0.05609,0.8
5,0.06279,0.05491,0.8
6,0.06129,0.05570,0.8
7,0.06022,0.05132,0.8
8,0.05887,0.05266,0.8
9,0.05839,0.04998,0.8
10,0.05751,0.05205,0.8
11,0.05644,0.05047,0.8
12,0.05611,0.05259,0.8
13,0.05516,0.05073,0.8
