epoch,train_pinball,val_pinball,seconds
0,0.26684,0.22308,4.6
1,0.19798,0.18860,4.6
2,0.17786,0.19539,4.6
3,0.17216,0.18074,4.6
4,0.17058,0.17935,4.6
5,0.16919,0.18868,4.6
6,0.16749,0.18739,4.6
7,0.16740,0.17451,4.6
8,0.16666,0.18351,4.6
9,0.16692,0.18457,4.6
10,0.16586,0.18343,4.6
11,0.16529,0.18239,4.6
