epoch,train_pinball,val_pinball,seconds
0,0.12853,0.12784,4.8
1,0.08095,0.12042,4.8
2,0.07781,0.12101,4.8
3,0.07556,0.12823,4.8
4,0.07460,0.11750,5.0
5,0.07320,0.12970,5.0
6,0.07227,0.12475,5.4
7,0.07156,0.11534,5.0
8,0.07061,0.10777,5.2
9,0.06989,0.10852,4.9
10,0.06921,0.10354,4.8
11,0.06873,0.11652,4.8
12,0.06833,0.10105,4.8
13,0.06859,0.11546,4.8
14,0.06803,0.11066,4.8
15,0.06774,0.11204,4.8
16,0.06774,0.10452,4.8
