epoch,train_pinball,val_pinball,seconds
0,0.31231,0.11615,2.4
1,0.09361,0.06699,2.4
2,0.07120,0.06643,2.4
3,0.06746,0.06399,2.5
4,0.06628,0.06211,2.4
5,0.06539,0.06600,2.6
6,0.06454,0.06170,3.6
7,0.06325,0.06095,2.8
8,0.06278,0.06128,2.6
9,0.06155,0.05996,2.6
10,0.06095,0.06000,2.9
11,0.06086,0.06140,2.5
12,0.06034,0.06114,2.5
13,0.06010,0.06166,2.4
