epoch,train_pinball,val_pinball,seconds
0,0.05586,0.04498,0.8
1,0.05519,0.04484,0.8
2,0.05484,0.04472,0.8
3,0.05456,0.04451,0.8
4,0.05435,0.04454,0.8
5,0.05412,0.04413,0.8
6,0.05405,0.04417,0.8
7,0.05391,0.04429,0.8
8,0.05373,0.04451,0.8
9,0.05353,0.04476,0.8
