epoch,train_pinball,val_pinball,seconds
0,0.06265,0.05997,0.6
1,0.05974,0.06013,0.6
2,0.05901,0.06080,0.6
3,0.05856,0.06048,0.6
4,0.05843,0.06067,0.6
