epoch,train_pinball,val_pinball,seconds
0,0.05179,0.04075,0.8
1,0.05126,0.04047,0.8
2,0.05084,0.03950,0.8
3,0.05079,0.03882,0.8
4,0.05068,0.03989,0.8
5,0.05072,0.03938,0.8
6,0.05053,0.03953,0.8
7,0.05037,0.03933,0.8
