epoch,train_pinball,val_pinball,seconds
0,0.32753,0.21625,0.9
1,0.16883,0.12014,0.9
2,0.10841,0.08831,0.9
3,0.09450,0.08803,0.9
4,0.08808,0.08569,0.9
5,0.08736,0.09146,0.9
6,0.08477,0.08824,0.9
7,0.08341,0.09067,0.9
8,0.08291,0.09290,0.9
