epoch,train_pinball,val_pinball,seconds
0,0.31789,0.26998,0.8
1,0.17875,0.13525,0.8
2,0.11945,0.10607,0.8
3,0.09758,0.08401,0.8
4,0.08877,0.08021,0.8
5,0.08479,0.07778,0.8
6,0.08271,0.07799,0.8
7,0.08190,0.07944,0.8
8,0.07956,0.07360,0.8
9,0.07762,0.07350,0.8
10,0.07629,0.07811,0.8
11,0.07544,0.08096,0.8
12,0.07367,0.08439,0.8
13,0.07339,0.07733,0.8
