epoch,train_pinball,val_pinball,seconds
0,0.05642,0.04456,0.5
1,0.05614,0.04468,0.5
2,0.05597,0.04461,0.5
3,0.05587,0.04461,0.5
4,0.05571,0.04459,0.5
