epoch,train_pinball,val_pinball,seconds
0,0.27976,0.12758,0.8
1,0.09994,0.05892,0.8
2,0.06547,0.04650,0.8
3,0.06082,0.04260,0.8
4,0.05873,0.04186,0.8
5,0.05723,0.04012,0.8
6,0.05599,0.04104,0.8
7,0.05456,0.03951,0.8
8,0.05390,0.04024,0.8
9,0.05300,0.04169,0.8
10,0.05161,0.04313,0.8
11,0.05083,0.04567,0.8
