epoch,train_pinball,val_pinball,seconds
0,0.34370,0.27463,0.8
1,0.17976,0.12750,0.8
2,0.11748,0.11268,0.8
3,0.10024,0.09024,0.8
4,0.09382,0.08859,0.8
5,0.09167,0.09558,0.9
6,0.08845,0.08574,0.8
7,0.08768,0.10006,0.8
8,0.08648,0.11267,0.8
9,0.08540,0.09550,0.8
10,0.08417,0.10158,0.8
