epoch,train_pinball,val_pinball,seconds
0,0.25126,0.10791,5.1
1,0.12103,0.08423,4.5
2,0.10416,0.07700,4.4
3,0.08688,0.08481,4.9
4,0.08108,0.06873,4.5
5,0.07611,0.08812,4.6
6,0.07409,0.06740,4.6
7,0.07179,0.06444,5.1
8,0.07042,0.06530,4.9
9,0.06980,0.05884,4.8
10,0.06909,0.06601,5.0
11,0.07013,0.06727,5.2
12,0.06805,0.06340,5.9
13,0.06705,0.05964,4.9
