epoch,train_pinball,val_pinball,seconds
0,0.17619,0.18402,5.8
1,0.08410,0.20609,5.2
2,0.08132,0.17653,6.1
3,0.07837,0.19494,4.7
4,0.07702,0.16941,5.0
5,0.07504,0.18031,4.9
6,0.07475,0.17246,4.8
7,0.07323,0.18997,4.8
8,0.07293,0.16345,4.8
9,0.07173,0.18257,5.6
10,0.07205,0.17855,4.9
11,0.07084,0.17652,5.1
12,0.07007,0.16618,4.4
